,base_lat,base_lon,predicted_lat,predicted_lon
524,52.44059739999999,16.7345,52.44069595000001,16.73445097501493
525,53.41253929999999,14.5419147,53.41254175,14.541883595200524
526,52.3815059,16.9587,52.3815414,16.958746899999998
527,52.14703009999999,21.049041,52.1572566,21.0328115
528,53.91016800000001,14.2532272,53.91014860000001,14.253314199999998
529,50.04471359999999,19.959854,50.062394,19.917408
530,52.1755588,21.0860317,52.175659,21.085791
531,50.2416411,19.028154699999998,50.2414312,19.0285028
532,51.3657338,21.197133100000002,51.365777,21.197165
533,52.72826170000001,15.2412236,52.7282877,15.2412167
534,52.18488259999999,20.9897687,52.185246,20.9894546
535,52.481834000000006,16.8632819,52.4819797,16.861751100000006
536,54.36401,18.460700699999997,54.3639785,18.461162279434426
537,53.15477729999999,23.1300013,53.15481850000001,23.129851469444556
538,50.94259899999999,17.259370999999998,50.9426155,17.259375511464093
539,52.41000800000001,16.883665,52.4100405,16.883656792107605
540,52.34608220000001,16.865119,52.34608215,16.865119037830052
541,52.2374406,20.9434618,52.2374524,20.94345367575216
542,52.379247,16.9164258,52.37923660000001,16.916425600000004
543,51.76006839999999,19.4551829,51.760084,19.454978
544,52.16633290000001,21.014530899999997,52.1663659,21.014560875653427
545,52.2443683,20.9228108,52.244072,20.923256
546,51.05319100000001,16.1963182,51.0531845,16.196348705406805
547,50.0241993,19.9223715,50.02404,19.922858
548,51.0831101,16.968590600000002,51.0830695,16.968601913140816
549,53.8947809,14.2242282,53.9076052,14.246189
550,52.232240000000004,20.914361,52.2322757,20.91433548063283
551,50.068416,19.911364000000006,50.068474,19.911411
552,52.383515100000004,16.857139800000002,52.3833052,16.8568345
553,50.064072100000004,19.9607631,50.064267,19.961216
554,50.06726920000001,19.9650673,50.06726915,19.965067259384245
555,52.73290229999999,15.222976199999998,52.73262020000001,15.2209059
556,52.417194200000004,17.1557526,52.41696,17.156979999999994
557,52.2102018,21.0606928,52.21065,21.060974
558,52.333032,20.97351,52.332278,20.971732
559,52.369771899999996,16.911702,52.3697968,16.911743677348067
560,53.3359671,15.0228049,53.3359713,15.022828564625245
561,52.24160699999999,20.8976139,52.241754,20.897917
562,51.25715289999999,22.56574800000001,51.2571127,22.565737453993385
563,52.32189400000001,16.883133899999994,52.321779,16.883604000000002
564,52.17671,21.061808600000006,52.237695,21.005427
565,52.203837799999995,20.8794792,52.20643,20.886756100000003
566,52.39250699999999,16.846805,52.3924323,16.8468513
567,50.9035133,15.774202599999999,50.9034922,15.774250929343019
568,54.407599,18.55967,54.4076009,18.5596706
569,52.383108,16.916785,52.3856947,16.917298100000004
570,52.1344886,21.0687395,52.13455455,21.06936538922496
571,49.790495299999996,22.7749753,49.790494,22.774967878724862
